repo_url,description,readme
https://github.com/rpicatoste/carnd-term1-project2-traffic-sign-classifier,"Self-Driving Car Nanodegree Project 2, a traffic sign classifier",https://d17h27t6h515a5.cloudfront.net/topher/2017/February/5898cd6f_traffic-signs-data/traffic-signs-data.zip
https://github.com/LukasMosser/Jupetro,A collection of oil&gas related Jupyter notebooks,http://mybinder.org:/repo/lukasmosser/jupetro
https://github.com/oist/TQM-demostrations,things that I might want to share with others in TQM,
https://github.com/abhshkdz/neural-vqa-attention,:question: Attention-based Visual Question Answering in Torch,http://i.imgur.com/VbqIRZz.png#train-your-own-network#extract-image-features#preprocess-vqa-dataset#training#use-a-pretrained-model#pretrained-models-and-data-files#running-evaluation#resultsnum_attention_layers#resultssplit1trainval2trainvaltest\ncd data/\npython vqa_preprocessing.py --download True --split 1\ncd ..\n\npython prepro.py --input_train_json data/vqa_raw_train.json --input_test_json data/vqa_raw_test.json --num_ans 1000\n\nsh scripts/download_vgg19.sh\nth prepro_img.lua -image_root /path/to/coco/images/ -gpuid 0\n\nth train.lua\nsan1_2.t7trainvalsan2_2.t7trainvalparams_1.jsontrainvalparams_2.jsontrainvaltestqa_1.h5trainvalqa_2.h5trainvaltestimg_train_1.h5img_test_1.h5trainvalimg_train_2.h5img_test_2.h5trainvaltest\nmodel_path=checkpoints/model.t7 qa_h5=data/qa.h5 params_json=data/params.json img_test_h5=data/img_test.h5 th eval.lua\nvaltesthttp://i.imgur.com/Q0byOyp.jpgtrainvaltrainvaltest
https://github.com/mutaihillary/Mytodo_app,"Todo App built using Flask, SQLAlchemy and intergrate with login API",
https://github.com/codrut3/Kaggle-notebooks,"A collection of my Jupyter notebooks, created while analyzing data during Kaggle competitions.",
https://github.com/DJMedhaug/Boggler,Dana and Kevin's Boggler project.,
https://github.com/kacerchio/CS505-final-project,This is a repository for analysis on the success of movie releases based upon IMDB movie data. ,
https://github.com/bird-house/twitcher,Security Proxy for Web Processing Services (WPS),Leo <https://dict.leo.org/ende/index_en.html>WeaverTwitcher fork <https://github.com/ouranosinc/twitcher/>BirdhouseReadTheDocs
https://github.com/opentrv/ors,OpenTRV REST Server,
https://github.com/LibraryOfCongress/data-exploration,Tutorials for working with Library of Congress collections data,
https://github.com/Databingo/Databingo,Databooking examples,
https://github.com/mat-esp-2015/funcoes-douglas-paulo-julyana,funcoes-douglas-paulo-julyana created by Classroom for GitHub,"http://www.leouieda.com/matematica-especial/http://www.uerj.br/http://www.leouieda.com/http://software-carpentry.org/alunos.txthttp://jupyter.org/http://127.0.0.1:8888$ jupyter notebookgit addgit commitgit pushgit pull origin masterespacamento = (maximo - minimo)/(N - 1)indices = range(0, N, 1)dado = dados[i + 1]espacamento=(maximo-minimo)/ (N-1)indices=range (0,N,1)dado= dados [i+ 1]for i in range(0, N):A[k][N - 1]for i in range(0, 39):A[k][47]temperaturamedia_por_horalinhasomatorioavarmehlistahttp://creativecommons.org/licenses/by/4.0/https://i.creativecommons.org/l/by/4.0/88x31.png"
https://github.com/elmasria/titanic-survival-exploration,Titanic Survival Exploration,https://www.python.org/download/releases/2.7/http://www.numpy.org/http://pandas.pydata.orghttp://matplotlib.org/http://scikit-learn.org/stable/http://ipython.org/notebook.htmltitanic_survival_exploration/bash\njupyter notebook titanic_survival_exploration.ipynb\nbash\nipython notebook titanic_survival_exploration.ipynb\ntitanic_data.csvpclassnamesexagesibspparchticketfarecabinembarkedsurvival
https://github.com/ducha-aiki/pytorch-sift,PyTorch implementation of SIFT descriptor,"https://github.com/pytorch/pytorchhttps://github.com/arraiyopensource/korniakornia.features.SIFTDescriptorhttps://github.com/perdoch/hesaff/blob/master/siftdesc.cpphttp://cmp.felk.cvut.cz/~chum/papers/perdoch-cvpr09.pdfhttp://www.vlfeat.org/sandbox/api/sift.html/img/mp_kernel.png/img/vlfeat_kernel.pngpython\n\ndescriptor_mp_mode = SIFTNet(patch_size = 65,\n                        sigma_type= 'hesamp',\n                        masktype='CircularGauss')\n\ndescriptor_vlfeat_mode = SIFTNet(patch_size = 65,\n                        sigma_type= 'vlfeat',\n                        masktype='Gauss')\n\n/img/hpatches-results.png\nOPENCV-SIFT - mAP \n   Easy     Hard      Tough     mean\n-------  -------  ---------  -------\n0.47788  0.20997  0.0967711  0.26154\n\nVLFeat-SIFT - mAP \n    Easy      Hard      Tough      mean\n--------  --------  ---------  --------\n0.466584  0.203966  0.0935743  0.254708\n\nPYTORCH-SIFT-VLFEAT-65 - mAP \n    Easy      Hard      Tough      mean\n--------  --------  ---------  --------\n0.472563  0.202458  0.0910371  0.255353\n\nNUMPY-SIFT-VLFEAT-65 - mAP \n    Easy      Hard      Tough      mean\n--------  --------  ---------  --------\n0.449431  0.197918  0.0905395  0.245963\n\nPYTORCH-SIFT-MP-65 - mAP \n    Easy      Hard      Tough      mean\n--------  --------  ---------  --------\n0.430887  0.184834  0.0832707  0.232997\n\nNUMPY-SIFT-MP-65 - mAP \n    Easy     Hard      Tough      mean\n--------  -------  ---------  --------\n0.417296  0.18114  0.0820582  0.226832\n\n\nhttps://github.com/ducha-aiki/numpy-sifthttps://github.com/perdoch/hesaff/blob/master/siftdesc.cpp\n@InProceedings{AffNet2018,\n    title = {Repeatability Is Not Enough: Learning Affine Regions via Discriminability},\n    author = {Dmytro Mishkin, Filip Radenovic, Jiri Matas},\n    booktitle = {Proceedings of ECCV},\n    year = 2018,\n    month = sep\n}\n\n"
https://github.com/sarineb/lebanon-refugee-data,Analyzing data from informal settlements of Syrian refugees in Lebanon,
https://github.com/bohare/MNIST-Classification,Classifying standard MNIST dataset with NNs.,
https://github.com/ccopelan/ubcs3-exercises,Exercises for the UBC Scientific Software Seminar,
https://github.com/matthiaskoenig/sbmlutils,Python utilities for SBML,SBML <http://www.sbml.org>libsbml <http://sbml.org/Software/libSBML>https://github.com/matthiaskoenig/sbmlutils <https://github.com/matthiaskoenig/sbmlutils>https://sbmlutils.readthedocs.io <https://sbmlutils.readthedocs.io>contributing guidelines\n<https://github.com/matthiaskoenig/sbmlutils/blob/develop/.github/CONTRIBUTING.rst>LGPLv3 <http://opensource.org/licenses/LGPL-3.0>sbmlutilspypi <https://pypi.python.org/pypi/sbmlutils>tkinter
https://github.com/richard-alexander/language-translation,Deep learning: Simple model for language translation using encoder/decoder recurrent neural network (RNN),
https://github.com/chrishokamp/constrained_decoding,Lexically constrained decoding for sequence generation using Grid Beam Search,"https://arxiv.org/abs/1704.07138https://github.com/rsennrich/nematus\ngit clone https://github.com/chrishokamp/constrained_decoding.git\ncd constrained_decoding\npip install -e .\nhttp://deeplearning.net/software/theano/install_ubuntu.htmlhttps://github.com/EdinburghNLP/nematus/tree/theano\ngit clone https://github.com/EdinburghNLP/nematus.git\ncd nematus\ngit checkout theano\npython setup.py install\n\n# CHANGE THIS TO A LOCAL PATH \nEXP_DIR=/data/mt_data/nematus_en-de_example\n\n# Download one of the Edinburgh pre-trained Nematus models from WMT 2016\nmkdir $EXP_DIR && cd $EXP_DIR\nLANG_PAIR=en-de\nwget -r --cut-dirs=2 -e robots=off -nH -np -R index.html* http://data.statmt.org/rsennrich/wmt16_systems/$LANG_PAIR/\n\ncd $EXP_DIR\n# get subword-nmt\ngit clone https://github.com/rsennrich/subword-nmt\nSUBWORD=$EXP_DIR/subword-nmt\n\n# get moses scripts for preprocessing\ngit clone https://github.com/marian-nmt/moses-scripts.git \nMOSES_SCRIPTS=$EXP_DIR/moses-scripts\n\nSRC=en\nTRG=de\n\n# Download the WMT 16 En-De test data\nTEST_DATA=$EXP_DIR/wmt_test\nmkdir $TEST_DATA && cd $TEST_DATA\nwget http://data.statmt.org/wmt16/translation-task/test.tgz\ntar xvf test.tgz\n\n# preprocess test data\n# SRC\ncat $TEST_DATA/test/newstest2016-ende-src.en.sgm | $MOSES_SCRIPTS/scripts/generic/input-from-sgm.perl | \\\n$MOSES_SCRIPTS/scripts/tokenizer/normalize-punctuation.perl -l $SRC | \\\n$MOSES_SCRIPTS/scripts/tokenizer/tokenizer.perl -l $SRC -penn | \\\n$MOSES_SCRIPTS/scripts/recaser/truecase.perl -model $EXP_DIR/$LANG_PAIR/truecase-model.$SRC | \\\n$SUBWORD/apply_bpe.py -c $EXP_DIR/$LANG_PAIR/$SRC$TRG.bpe > $TEST_DATA/newstest2016-$SRC.preprocessed\n\n# we\'ll use this as the reference when computing BLEU scores\n$MOSES_SCRIPTS/scripts/generic/input-from-sgm.perl < $TEST_DATA/test/newstest2016-ende-ref.de.sgm > $TEST_DATA/test/newstest2016-ende-ref.de\n\n# extract a small sample from the test set\ncat $TEST_DATA/newstest2016-$SRC.preprocessed | head -500 >  $TEST_DATA/newstest2016-$SRC.preprocessed.small\n\n\nMODEL_DIR=$EXP_DIR/$LANG_PAIR\n# Now open $MODEL_DIR/model.npz.json, editing the \'dictionaries\' key to point to the full path of the dictionaries\n# i.e. $EXP_DIR/$SRC_LANG-$TRG_LANG/vocab.en.json\n\n# for example, mine looks like this:\n#  ""dictionaries"": [\n#    ""/data/mt_data/nematus_en-de_example/en-de/vocab.en.json"",\n#    ""/data/mt_data/nematus_en-de_example/en-de/vocab.de.json""\n#  ],\n\n# your path to `constrained_decoding`\nGBS=~/projects/constrained_decoding\n\n# run translation without constraints \npython $GBS/scripts/translate_nematus.py \\\n  -m $MODEL_DIR/model.npz \\\n  -c $MODEL_DIR/model.npz.json \\\n  -i $TEST_DATA/newstest2016-$SRC.preprocessed.small \\\n  --alignments_output $TEST_DATA/newstest2016-$SRC.preprocessed.small.alignments \\\n  > $TEST_DATA/newstest2016-$SRC.preprocessed.small.baseline_translated\n\n\n# run translation with constraints \nCONSTRAINTS=$GBS/examples/nematus/wmt_16_en-de/sample.constraints.wmt-test.small.json\n\npython $GBS/scripts/translate_nematus.py \\\n  -m $MODEL_DIR/model.npz \\\n  -c $MODEL_DIR/model.npz.json \\\n  -i $TEST_DATA/newstest2016-$SRC.preprocessed.small \\\n  --constraints $CONSTRAINTS \\\n  --alignments_output $TEST_DATA/newstest2016-$SRC.preprocessed.small.constrained.alignments \\\n  > $TEST_DATA/newstest2016-$SRC.preprocessed.small.constrained_translated\n\n# Check BLEU Scores\n# postprocess baseline\ncat $TEST_DATA/newstest2016-$SRC.preprocessed.small.baseline_translated | sed \'s/\\@\\@ //g\' | \\\n$MOSES_SCRIPTS/scripts/recaser/detruecase.perl | \\\n$MOSES_SCRIPTS/scripts/tokenizer/detokenizer.perl -l $TRG \\\n> $TEST_DATA/newstest2016-$SRC.preprocessed.small.baseline_translated.postprocessed\n\n# postprocess constrained\ncat $TEST_DATA/newstest2016-$SRC.preprocessed.small.constrained_translated | sed \'s/\\@\\@ //g\' | \\\n$MOSES_SCRIPTS/scripts/recaser/detruecase.perl | \\\n$MOSES_SCRIPTS/scripts/tokenizer/detokenizer.perl -l $TRG \\\n> $TEST_DATA/newstest2016-$SRC.preprocessed.small.constrained_translated.postprocessed\n\n# get BLEU scores\n# we only used the first 500 lines \ncat $TEST_DATA/test/newstest2016-ende-ref.de | head -500 >  $TEST_DATA/test/newstest2016-ende-ref.de.small\n\n# baseline\n$MOSES_SCRIPTS/scripts/generic/multi-bleu.perl $TEST_DATA/test/newstest2016-ende-ref.de.small < $TEST_DATA/newstest2016-$SRC.preprocessed.small.baseline_translated.postprocessed\n\n# with constraints\n$MOSES_SCRIPTS/scripts/generic/multi-bleu.perl $TEST_DATA/test/newstest2016-ende-ref.de.small < $TEST_DATA/newstest2016-$SRC.preprocessed.small.constrained_translated.postprocessed\n\n\n@InProceedings{hokamp-liu:2017:Long,\n  author    = {Hokamp, Chris  and  Liu, Qun},\n  title     = {Lexically Constrained Decoding for Sequence Generation Using Grid Beam Search},\n  booktitle = {Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)},\n  month     = {July},\n  year      = {2017},\n  address   = {Vancouver, Canada},\n  publisher = {Association for Computational Linguistics},\n  pages     = {1535--1546},\n  url       = {http://aclweb.org/anthology/P17-1141}\n}\n*.json[[[c1_t1, c1_t2], [c2_t1, c2_t2, c2_t3], ...], ...]*.jsonscripts/run_constrained_decoding_server.py"
https://github.com/daedaluschan/HKAiportSchedule,HKAiportSchedule,
https://github.com/nicolasalvarez/titanic_survival_exploration,Project 0: Titanic Survival Exploration,http://www.numpy.org/http://pandas.pydata.orghttp://matplotlib.org/http://scikit-learn.org/stable/http://ipython.org/notebook.htmlhttps://www.continuum.io/downloadstitanic_survival_exploration.ipynbtitanic_visualizations.pytitanic_survival_exploration/bash\njupyter notebook titanic_survival_exploration.ipynb\nbash\nipython notebook titanic_survival_exploration.ipynb\ntitanic_data.csvsurvivalpclassnamesexagesibspparchticketfarecabinembarked
https://github.com/NIEHS/orso,ORSO (Online Resource for Social Omics) is an web application that leverages a social network to connect life scientists to NGS data of interest.,https://github.com/lavenderca/genomics-network/blob/master/docs/user_manual.mdhttps://github.com/lavenderca/genomics-network/blob/master/docs/dev_manual.md
https://github.com/1501213456/2016.M3.TQF-ML.FundPerformanceAttribution,Fund Performance Attribution and Prediction,https://github.com/1501213456/2016.M3.TQF-ML.FundPerformanceAttribution/blob/master/Benchmark_index.csvhttps://github.com/1501213456/2016.M3.TQF-ML.FundPerformanceAttribution/blob/master/Target_Active_Funds.csvhttps://github.com/1501213456/2016.M3.TQF-ML.FundPerformanceAttribution/blob/master/Final%20Report-Fund%20Performance%20Attribution%20and%20Prediction.pdfhttps://github.com/1501213456/2016.M3.TQF-ML.FundPerformanceAttribution/blob/master/FundPerformanceAttribution.ipynb
https://github.com/EricDoug/tensorflowDev,tensorflowDev主要记录我的一些学习tensorflow的代码。,
https://github.com/Himanshu141/StreetSignRecognition,ML Hackathon by MapMyIndia and BITS ACM on Kaggle,https://github.com/sawarniayushhttps://github.com/himanshu141https://github.com/rishabhjoshi
https://github.com/chembl/autoencoder_ipython,Ipython notebook for blog post entry,
https://github.com/jwilber/python_nlp,Python nlp stuff with NLTK,
https://github.com/openhealthcare/openspirometer,Better open data with the open spirometer,
https://github.com/dvm-shlee/PyNIT,Python based NeuroImaging Toolkit,
https://github.com/wilkens/edinburgh-masterclass,"Materials for masterclass in quantitative humanities at Edinburgh, Sept 2016",jupyter notebook00 Intro and Setup.ipynb
https://github.com/donkey-hotei/neuraldata,Exploring Neural Data @ Brown,
https://github.com/sujitpal/intro-dl-talk-code,Jupyter notebooks and code for Intro to DL talk at Genesys,
https://github.com/Pmcmanus02/hello-world,Starting my Git hub.,
https://github.com/cabaf/udacity-face-generation,Generating celebrity faces with GANs,
https://github.com/yeshg/AI_Art,Deepdream approach to generate high-resolution visualizations of Convolutional Neural Networks.,http://caffe.berkeleyvision.org/installation.htmlhttps://github.com/BVLC/caffe/tree/master/models/bvlc_googlenetpycaffe_pathmodel_pathhttps://github.com/google/deepdreamhttps://github.com/kylemcdonald/deepdream/blob/master/dream.ipynbhttps://github.com/auduno/deepdrawhttps://gist.github.com/yrevar/942d3a0ac09ec9e5eb3a
https://github.com/glouppe/tutorials-scikit-learn,Scikit-Learn tutorials,https://www.continuum.io/downloads\nconda install numpy scipy scikit-learn jupyter matplotlib \n\ngit clone https://github.com/glouppe/tutorial-scikit-learn.git\ncd tutorial-scikit-learn\njupyter notebook\nhttp://mybinder.org/repo/glouppe/tutorial-scikit-learn
https://github.com/spm2164/data-homework,homework for allison!,
https://github.com/Biodun/Data-Science-Projects,Personal data science projects I've done,http://nbviewer.ipython.org/github/Biodun/Data-Science-Projects/blob/master/BayAreaBikeShare/Data_challenge_1.ipynb
https://github.com/jorghyq/Gwyddion-Utils,Some modules for Gwyddions,http://gwyddion.net/import gwy
https://github.com/esmatanis/Advanced_Lane_Lines_Finding,"Developed a pipeline to process a video stream from a car driving on a highway in order to robustly identify individual lane lines from the road irrespective of curvature.  Primary languages/libraries: Python, OpenCV",calibrate.pylane_detection.pypipeline.pyProject.ipynbcalibrate.pycalibrationcalibration.add_image()calibration.obj_pointscalibration.find_corners()calibration.img_pointsoutput_images/calibration/corners.pngcalibration.obj_pointscalibration.img_pointscv2.calibrateCamera()calibration.calc_distortion()cv2.undistort()calibration.undistort_img()output_images/calibration/undistorted.pnglane_detection.split_channels()lane_detection.pyoutput_images/thresholding/white.pngoutput_images/thresholding/white_challenge.pngoutput_images/thresholding/yellow.pngoutput_images/thresholding/yellow_challenge.pnglane_detection.warper()lane_detection.pyoutput_images/perspective/perspective.pnglane_detection.sliding_window()lane_detection.pylane_detection.get_good_pixels()lane_detection.pyoutput_images/detection/window_sliding.pngoutput_images/detection/window_sliding_challenge.pngnumpy.polyfitlane_detection.curve_fit()lane_detection.pylane_detection.target_search()lane_detection.pyoutput_images/detection/target_search.pnglane_line.calc_R()pipeline.pylane_linepipeline.pypipeline(img)pipeline.pyimgoutput_images/output/output.pnghttps://www.youtube.com/watch?v=kIUPB5wd10Ehttps://www.youtube.com/watch?v=A1_HX8_tke4
